job_id,job_title,required_skills,years_experience,salary_usd
AI07973,Principal Data Scientist,"hadoop, python, linux, git, kubernetes",2,84851
AI07974,Data Analyst,"java, hadoop, statistics, kubernetes",7,79987
AI07975,Machine Learning Engineer,"computer vision, git, tableau",4,62306
AI07976,Principal Data Scientist,"tensorflow, azure, tableau",19,133088
AI07977,Data Scientist,"linux, python, statistics",16,115473
AI07978,AI Architect,"gcp, kubernetes, spark",7,96596
AI07979,NLP Engineer,"pytorch, sql, tableau, hadoop, nlp",6,119425
AI07980,Robotics Engineer,"docker, azure, data visualization, gcp, aws",4,63242
AI07981,Machine Learning Researcher,"hadoop, spark, nlp, r",9,135152
AI07982,AI Product Manager,"nlp, linux, statistics",0,42281
AI07983,AI Consultant,"tensorflow, linux, data visualization",15,185056
AI07984,AI Software Engineer,"git, linux, mlops, deep learning, azure",17,174432
AI07985,Head of AI,"hadoop, r, spark, kubernetes",1,95918
AI07986,Deep Learning Engineer,"aws, scala, deep learning",1,60495
AI07987,Robotics Engineer,"docker, statistics, linux",4,105216
AI07988,AI Specialist,"java, kubernetes, computer vision, mathematics",5,94937
AI07989,AI Specialist,"hadoop, r, mathematics",4,131743
AI07990,AI Research Scientist,"python, tensorflow, mlops",7,168515
AI07991,Machine Learning Engineer,"statistics, aws, git",17,217876
AI07992,AI Specialist,"pytorch, aws, mlops, gcp",3,76772
AI07993,AI Software Engineer,"python, mathematics, hadoop, scala, azure",2,100303
AI07994,Robotics Engineer,"scala, linux, aws",2,76447
AI07995,Computer Vision Engineer,"scala, azure, linux, kubernetes",3,74122
AI07996,Principal Data Scientist,"pytorch, computer vision, data visualization, java",14,111889
AI07997,AI Specialist,"sql, tensorflow, r",2,50792
AI07998,Head of AI,"gcp, mlops, azure, sql",8,94114
AI07999,Autonomous Systems Engineer,"hadoop, sql, data visualization, pytorch",1,53110
AI08000,Deep Learning Engineer,"hadoop, java, deep learning, linux, scala",16,283668
AI08001,AI Product Manager,"nlp, hadoop, java",5,149122
AI08002,Deep Learning Engineer,"data visualization, kubernetes, hadoop, mlops, spark",8,93645
AI08003,AI Product Manager,"statistics, linux, computer vision, git",1,78922
AI08004,Data Engineer,"statistics, python, computer vision",6,221447
AI08005,Autonomous Systems Engineer,"scala, python, kubernetes",13,216650
AI08006,Machine Learning Researcher,"gcp, scala, nlp, deep learning",2,83913
AI08007,Data Analyst,"statistics, docker, deep learning, python",0,75689
AI08008,AI Product Manager,"gcp, linux, deep learning",3,97136
AI08009,Data Engineer,"mathematics, linux, mlops",9,129326
AI08010,AI Consultant,"mlops, tableau, deep learning, linux, r",11,108617
AI08011,Autonomous Systems Engineer,"r, git, mlops, computer vision",0,57246
AI08012,Deep Learning Engineer,"mlops, computer vision, statistics, r, spark",9,161751
AI08013,Machine Learning Researcher,"kubernetes, pytorch, tensorflow, docker, nlp",3,64252
AI08014,Data Engineer,"hadoop, git, scala",4,96465
AI08015,AI Consultant,"python, deep learning, sql",0,53449
AI08016,Data Analyst,"aws, pytorch, sql",0,67801
AI08017,Data Engineer,"pytorch, sql, nlp, mlops",2,82610
AI08018,AI Product Manager,"linux, scala, deep learning, data visualization, docker",6,139029
AI08019,Data Analyst,"aws, statistics, sql, mlops, tableau",0,41060
AI08020,Principal Data Scientist,"scala, r, linux, hadoop",0,83381
AI08021,Computer Vision Engineer,"sql, tensorflow, tableau, data visualization, deep learning",7,117719
AI08022,NLP Engineer,"hadoop, pytorch, sql",9,188571
AI08023,AI Specialist,"data visualization, java, kubernetes",4,92665
AI08024,Principal Data Scientist,"spark, hadoop, deep learning",10,317635
AI08025,Autonomous Systems Engineer,"tensorflow, pytorch, kubernetes, docker, spark",15,212098
AI08026,NLP Engineer,"mlops, linux, python, tensorflow, java",0,57311
AI08027,Data Engineer,"python, tensorflow, pytorch, sql, data visualization",10,194929
AI08028,NLP Engineer,"r, spark, tableau, aws, hadoop",1,33854
AI08029,AI Architect,"python, tensorflow, data visualization",9,102466
AI08030,Machine Learning Researcher,"git, r, mlops, gcp",7,104697
AI08031,Autonomous Systems Engineer,"tensorflow, python, nlp",6,82938
AI08032,Principal Data Scientist,"nlp, java, linux, computer vision, git",8,127703
AI08033,Deep Learning Engineer,"java, spark, computer vision, nlp",12,323760
AI08034,ML Ops Engineer,"aws, tensorflow, azure, spark",2,55171
AI08035,Research Scientist,"deep learning, pytorch, kubernetes, java, data visualization",4,55350
AI08036,AI Architect,"pytorch, kubernetes, sql, tableau, aws",3,107966
AI08037,AI Specialist,"scala, tensorflow, tableau, python, docker",12,179795
AI08038,Machine Learning Researcher,"r, statistics, java, azure",9,76577
AI08039,AI Architect,"sql, python, deep learning",11,189238
AI08040,Research Scientist,"azure, python, r, tensorflow",10,247997
AI08041,Data Analyst,"hadoop, kubernetes, scala",5,89402
AI08042,Robotics Engineer,"gcp, scala, spark",4,98939
AI08043,Machine Learning Engineer,"kubernetes, gcp, mathematics, spark, python",13,315053
AI08044,AI Software Engineer,"python, tableau, deep learning, kubernetes",2,106831
AI08045,Deep Learning Engineer,"statistics, azure, tableau, python",7,84780
AI08046,AI Consultant,"tensorflow, scala, kubernetes, tableau, gcp",1,119609
AI08047,ML Ops Engineer,"scala, tensorflow, azure",1,75400
AI08048,Deep Learning Engineer,"deep learning, mathematics, python, tensorflow",5,189230
AI08049,NLP Engineer,"python, pytorch, hadoop, deep learning, gcp",2,112025
AI08050,ML Ops Engineer,"data visualization, tableau, sql, linux",1,62697
AI08051,Research Scientist,"python, gcp, nlp, computer vision",4,89276
AI08052,AI Architect,"pytorch, kubernetes, python",7,82411
AI08053,AI Architect,"java, scala, docker",7,133223
AI08054,AI Software Engineer,"linux, tensorflow, deep learning, pytorch, spark",5,170494
AI08055,Data Engineer,"data visualization, linux, tableau, mlops",6,92756
AI08056,AI Architect,"java, mlops, gcp, scala",11,185392
AI08057,Research Scientist,"computer vision, python, deep learning, azure, tensorflow",17,224557
AI08058,Data Analyst,"java, deep learning, statistics, python",6,77969
AI08059,Computer Vision Engineer,"gcp, kubernetes, data visualization, tableau, mlops",1,66118
AI08060,Robotics Engineer,"sql, mlops, computer vision, kubernetes",2,82861
AI08061,ML Ops Engineer,"docker, azure, sql, pytorch, mlops",13,122200
AI08062,AI Research Scientist,"aws, data visualization, spark, python, gcp",3,91602
AI08063,Machine Learning Engineer,"docker, python, tableau, scala, spark",2,94746
AI08064,Autonomous Systems Engineer,"r, sql, kubernetes, data visualization, scala",4,133414
AI08065,AI Research Scientist,"azure, nlp, linux, computer vision, scala",2,102892
AI08066,Data Scientist,"spark, kubernetes, tableau",0,40453
AI08067,ML Ops Engineer,"java, statistics, computer vision",3,68286
AI08068,Robotics Engineer,"tableau, tensorflow, sql",11,170290
AI08069,AI Consultant,"hadoop, python, data visualization",1,38479
AI08070,Data Scientist,"python, java, r, spark",0,86738
AI08071,Robotics Engineer,"nlp, tensorflow, data visualization",5,140193
AI08072,Deep Learning Engineer,"tensorflow, tableau, python, azure",6,98717
AI08073,Data Engineer,"python, tableau, nlp, kubernetes",4,60525
AI08074,Head of AI,"azure, git, data visualization, sql, deep learning",3,119846
AI08075,ML Ops Engineer,"python, azure, tensorflow",10,121788
AI08076,Head of AI,"tensorflow, git, r",7,145872
AI08077,AI Consultant,"hadoop, mlops, tableau",2,81402
AI08078,AI Specialist,"azure, scala, linux",4,114487
AI08079,AI Research Scientist,"python, linux, tensorflow",8,161789
AI08080,Computer Vision Engineer,"docker, aws, computer vision, azure",19,141241
AI08081,Head of AI,"sql, python, linux",0,76792
AI08082,ML Ops Engineer,"pytorch, deep learning, mlops",1,90201
AI08083,NLP Engineer,"python, scala, computer vision, tensorflow, docker",0,83572
AI08084,Data Analyst,"hadoop, python, azure, tensorflow, nlp",9,134990
AI08085,Principal Data Scientist,"kubernetes, sql, spark, git, docker",5,80468
AI08086,Research Scientist,"sql, data visualization, r, deep learning",16,114339
AI08087,Computer Vision Engineer,"statistics, linux, kubernetes, sql",7,69039
AI08088,Deep Learning Engineer,"data visualization, azure, statistics",7,102220
AI08089,Computer Vision Engineer,"mlops, kubernetes, hadoop, statistics",15,209331
AI08090,ML Ops Engineer,"gcp, pytorch, tensorflow, mlops",16,189488
AI08091,Research Scientist,"computer vision, linux, python",3,95420
AI08092,Research Scientist,"mlops, tensorflow, pytorch",8,94600
AI08093,Computer Vision Engineer,"spark, python, hadoop, computer vision, tensorflow",2,60643
AI08094,Head of AI,"gcp, data visualization, kubernetes",12,173728
AI08095,Data Engineer,"pytorch, hadoop, docker",4,157188
AI08096,Computer Vision Engineer,"pytorch, spark, mathematics",3,48742
AI08097,AI Architect,"docker, python, kubernetes, statistics, deep learning",1,33220
AI08098,Research Scientist,"deep learning, linux, aws, gcp, mathematics",0,45107
AI08099,Machine Learning Engineer,"docker, pytorch, tensorflow, computer vision",0,51758
AI08100,Research Scientist,"tensorflow, docker, azure, git",3,108196
AI08101,Machine Learning Researcher,"linux, tensorflow, computer vision, gcp, sql",14,226538
AI08102,AI Architect,"nlp, kubernetes, r, aws",3,49372
AI08103,Principal Data Scientist,"git, java, pytorch",13,176334
AI08104,Head of AI,"sql, data visualization, aws, tensorflow, linux",1,58958
AI08105,Data Scientist,"aws, python, hadoop, azure, scala",19,242800
AI08106,AI Software Engineer,"tableau, java, r",1,53234
AI08107,Principal Data Scientist,"azure, data visualization, pytorch, tensorflow",10,154476
AI08108,Data Analyst,"kubernetes, r, computer vision, docker",11,100929
AI08109,AI Software Engineer,"hadoop, nlp, kubernetes",2,119739
AI08110,Robotics Engineer,"r, deep learning, sql, git, azure",9,116617
AI08111,Data Scientist,"python, sql, java, mlops",1,64168
AI08112,Computer Vision Engineer,"data visualization, git, docker, mlops, scala",19,182702
AI08113,AI Consultant,"data visualization, git, pytorch, sql",0,55761
AI08114,NLP Engineer,"git, linux, computer vision, tableau",12,123483
AI08115,Data Engineer,"python, statistics, computer vision, tensorflow",16,186106
AI08116,Data Analyst,"pytorch, gcp, tensorflow, deep learning, data visualization",1,82435
AI08117,Research Scientist,"mathematics, sql, gcp",1,119822
AI08118,Head of AI,"docker, pytorch, sql, hadoop, java",1,47475
AI08119,AI Software Engineer,"sql, kubernetes, tensorflow, hadoop, java",4,90988
AI08120,Robotics Engineer,"scala, tensorflow, sql, python",15,197200
AI08121,Research Scientist,"hadoop, pytorch, git, spark, tensorflow",7,164115
AI08122,AI Product Manager,"scala, spark, computer vision",18,154415
AI08123,AI Product Manager,"computer vision, scala, mlops",4,90799
AI08124,AI Architect,"sql, pytorch, git, statistics, mathematics",9,123204
AI08125,ML Ops Engineer,"r, git, scala, statistics",0,68430
AI08126,AI Architect,"docker, scala, spark, python",9,120929
AI08127,Principal Data Scientist,"mlops, r, sql, java, linux",2,114466
AI08128,AI Consultant,"deep learning, gcp, linux, scala, python",1,50195
AI08129,AI Consultant,"java, sql, gcp",3,126577
AI08130,Data Analyst,"pytorch, linux, mathematics",3,74923
AI08131,AI Architect,"nlp, linux, python, r",1,38953
AI08132,Computer Vision Engineer,"python, tensorflow, deep learning",0,81633
AI08133,AI Software Engineer,"data visualization, azure, java, sql, docker",0,52763
AI08134,Computer Vision Engineer,"tableau, r, sql, deep learning, gcp",1,63837
AI08135,Head of AI,"kubernetes, java, deep learning, tensorflow, hadoop",8,159898
AI08136,Deep Learning Engineer,"aws, java, gcp, git, sql",0,90442
AI08137,Data Engineer,"spark, linux, statistics, scala, pytorch",1,47095
AI08138,AI Consultant,"hadoop, sql, tableau, kubernetes, aws",3,100060
AI08139,Robotics Engineer,"tensorflow, statistics, python, nlp",13,223261
AI08140,Deep Learning Engineer,"git, aws, mathematics",0,74942
AI08141,Head of AI,"mlops, computer vision, java, python, tensorflow",5,163845
AI08142,Head of AI,"spark, gcp, sql, r, data visualization",16,333453
AI08143,Data Engineer,"r, python, data visualization, deep learning, linux",12,160596
AI08144,Data Engineer,"python, spark, linux",1,108792
AI08145,Robotics Engineer,"pytorch, java, statistics, tensorflow",5,219984
AI08146,Research Scientist,"azure, git, python, mlops",0,72150
AI08147,Deep Learning Engineer,"spark, scala, sql, gcp, azure",15,178649
AI08148,AI Software Engineer,"deep learning, pytorch, nlp, tensorflow, docker",1,63856
AI08149,Principal Data Scientist,"gcp, python, data visualization, tensorflow, deep learning",10,211993
AI08150,Data Engineer,"python, kubernetes, aws",9,129688
AI08151,Data Analyst,"pytorch, sql, kubernetes",1,49564
AI08152,AI Architect,"r, python, aws, statistics",8,73305
AI08153,AI Research Scientist,"python, computer vision, hadoop, tensorflow",6,197195
AI08154,AI Architect,"statistics, gcp, mlops, scala, java",9,98483
AI08155,Autonomous Systems Engineer,"gcp, kubernetes, tensorflow, java, python",7,155083
AI08156,Data Analyst,"git, python, nlp, linux, computer vision",0,38334
AI08157,AI Architect,"nlp, computer vision, git",18,106780
AI08158,AI Product Manager,"scala, gcp, aws",4,75692
AI08159,Research Scientist,"sql, pytorch, mathematics",6,196977
AI08160,Data Scientist,"tableau, gcp, aws",6,65827
AI08161,AI Research Scientist,"python, mathematics, hadoop",0,56088
AI08162,Autonomous Systems Engineer,"kubernetes, tableau, spark",13,160895
AI08163,Head of AI,"aws, scala, r, sql",19,227907
AI08164,Deep Learning Engineer,"kubernetes, scala, azure",1,80671
AI08165,Robotics Engineer,"pytorch, tableau, kubernetes",4,119418
AI08166,Research Scientist,"data visualization, java, r, mathematics, azure",3,72424
AI08167,NLP Engineer,"scala, statistics, pytorch",0,94867
AI08168,Principal Data Scientist,"git, nlp, r, statistics, deep learning",2,48270
AI08169,Robotics Engineer,"tensorflow, computer vision, gcp, mlops",8,116052
AI08170,NLP Engineer,"pytorch, sql, git",3,131409
AI08171,Data Scientist,"java, python, linux, deep learning",15,121444
AI08172,AI Specialist,"spark, pytorch, sql",7,119623
AI08173,AI Consultant,"mlops, pytorch, r, hadoop, git",6,150955
AI08174,ML Ops Engineer,"gcp, hadoop, mlops, docker, spark",9,78404
AI08175,Autonomous Systems Engineer,"kubernetes, aws, r",7,116731
AI08176,AI Consultant,"sql, pytorch, aws, hadoop, gcp",1,73310
AI08177,Autonomous Systems Engineer,"python, gcp, r, mathematics",2,85781
AI08178,Machine Learning Engineer,"hadoop, pytorch, kubernetes",8,116489
AI08179,AI Specialist,"sql, docker, computer vision, gcp",7,172475
AI08180,Machine Learning Engineer,"sql, kubernetes, statistics, aws",16,167354
AI08181,AI Research Scientist,"gcp, kubernetes, scala, sql, aws",17,325619
AI08182,AI Product Manager,"docker, scala, hadoop, tableau",1,59214
AI08183,Computer Vision Engineer,"git, linux, tensorflow, deep learning",1,56795
AI08184,Principal Data Scientist,"r, deep learning, hadoop, kubernetes",0,49748
AI08185,AI Research Scientist,"linux, pytorch, sql, java, aws",9,73552
AI08186,Robotics Engineer,"gcp, linux, python",0,85416
AI08187,Research Scientist,"scala, statistics, hadoop, spark, git",12,130341
AI08188,Machine Learning Researcher,"spark, java, sql, deep learning, kubernetes",5,132205
AI08189,Research Scientist,"scala, tensorflow, gcp, data visualization",0,68157
AI08190,Data Scientist,"pytorch, spark, data visualization, computer vision",3,108088
AI08191,NLP Engineer,"statistics, java, tableau, python",0,48170
AI08192,ML Ops Engineer,"spark, nlp, kubernetes, mlops, aws",18,289395
AI08193,Data Engineer,"scala, docker, git, aws",3,65812
AI08194,Deep Learning Engineer,"pytorch, scala, data visualization, computer vision",6,87339
AI08195,Data Scientist,"kubernetes, docker, sql, statistics, aws",19,96868
AI08196,Machine Learning Engineer,"pytorch, java, tensorflow",18,177471
AI08197,ML Ops Engineer,"mathematics, tensorflow, hadoop",1,70190
AI08198,AI Specialist,"r, nlp, hadoop, aws",5,134305
AI08199,NLP Engineer,"azure, java, gcp",16,229837
AI08200,AI Architect,"r, git, linux, sql",4,73110
AI08201,Data Engineer,"git, java, sql, tensorflow",0,94796
