job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,salary_local
AI09110,AI Specialist,95348,USD,SE,PT,Japan,S,Japan,100,"Scala, GCP, Statistics",Master,9,Gaming,2024-08-12,2024-10-19,525,6.0,Neural Networks Co,34572
AI09111,Data Engineer,121523,USD,EX,FL,Austria,L,Austria,0,"Java, Statistics, Kubernetes, Mathematics",PhD,13,Government,2025-02-08,2025-04-19,1603,8.1,TechCorp Inc,46646
AI09112,Robotics Engineer,52964,USD,EN,FL,Austria,L,Austria,50,"Spark, R, MLOps, Statistics",PhD,0,Gaming,2024-04-08,2024-05-10,1448,7.0,Advanced Robotics,200335
AI09113,NLP Engineer,46995,USD,EN,CT,Israel,L,Israel,0,"Python, Hadoop, Deep Learning, TensorFlow, AWS",Master,0,Energy,2024-11-13,2024-12-08,1688,7.6,Algorithmic Solutions,273202
AI09114,Head of AI,113003,USD,SE,FT,Canada,S,Canada,100,"Git, SQL, PyTorch",Bachelor,5,Transportation,2024-05-29,2024-08-08,1268,5.2,DataVision Ltd,239355
AI09115,NLP Engineer,57078,USD,EN,FL,Singapore,S,Singapore,50,"Python, PyTorch, R, Docker",PhD,0,Gaming,2025-04-07,2025-05-24,1029,5.6,Machine Intelligence Group,59597
AI09116,AI Product Manager,133039,USD,EX,FL,South Korea,L,Israel,50,"Git, PyTorch, MLOps, GCP, Mathematics",Bachelor,13,Healthcare,2024-06-23,2024-07-29,938,9.7,Neural Networks Co,152712
AI09117,AI Software Engineer,45719,USD,EN,FT,Japan,M,Japan,50,"NLP, Mathematics, Deep Learning, SQL, PyTorch",Associate,1,Energy,2025-04-13,2025-04-30,2380,9.9,Machine Intelligence Group,221062
AI09118,Machine Learning Engineer,93022,USD,SE,CT,China,L,South Korea,0,"Git, Statistics, TensorFlow, Scala, NLP",Bachelor,5,Manufacturing,2024-09-11,2024-11-23,1562,8.1,Smart Analytics,21379
AI09119,Principal Data Scientist,175684,USD,SE,PT,Switzerland,L,Switzerland,0,"TensorFlow, Tableau, SQL",Master,8,Healthcare,2024-02-08,2024-02-25,1158,7.5,Machine Intelligence Group,39561
AI09120,AI Research Scientist,61337,USD,MI,PT,Ireland,L,Ireland,100,"Kubernetes, Hadoop, Deep Learning",Master,3,Healthcare,2024-05-11,2024-06-09,2297,6.5,Predictive Systems,107565
AI09121,Autonomous Systems Engineer,49118,USD,EN,CT,Canada,M,South Korea,50,"PyTorch, R, Kubernetes, Python, Docker",Master,1,Consulting,2024-11-29,2024-12-16,1378,7.8,DataVision Ltd,187489
AI09122,Computer Vision Engineer,87718,USD,EN,PT,Switzerland,M,Switzerland,0,"Computer Vision, TensorFlow, PyTorch, SQL, Git",Associate,1,Healthcare,2024-07-23,2024-09-07,1028,6.0,Cognitive Computing,131267
AI09123,AI Product Manager,174949,GBP,EX,FL,United Kingdom,S,United Kingdom,0,"Scala, Linux, PyTorch",PhD,10,Technology,2024-02-20,2024-04-22,719,9.0,Cognitive Computing,77519
AI09124,Data Scientist,235369,USD,EX,FT,Switzerland,S,Switzerland,100,"PyTorch, SQL, AWS, Kubernetes",Bachelor,15,Technology,2024-10-14,2024-12-08,1360,8.1,Cloud AI Solutions,147069
AI09125,Machine Learning Engineer,83302,EUR,EN,CT,Germany,L,Germany,0,"Mathematics, Linux, Hadoop, Computer Vision",Associate,0,Finance,2025-04-18,2025-06-15,1691,8.4,Cognitive Computing,113494
AI09126,ML Ops Engineer,167367,USD,SE,FL,Norway,L,Norway,100,"PyTorch, Git, Statistics, Tableau",PhD,9,Real Estate,2024-10-31,2024-12-19,2345,6.6,Future Systems,164274
AI09127,Computer Vision Engineer,247024,USD,EX,PT,Denmark,L,Denmark,50,"GCP, Git, Java, Python, TensorFlow",Master,10,Transportation,2024-10-29,2024-11-19,1429,5.7,Cognitive Computing,129705
AI09128,AI Software Engineer,43141,USD,EN,FT,India,M,India,0,"Python, Git, Statistics, Hadoop",PhD,0,Telecommunications,2024-02-04,2024-02-23,2140,9.4,Algorithmic Solutions,198982
AI09129,Data Engineer,139300,USD,SE,PT,Denmark,M,Singapore,50,"Azure, AWS, Docker, Kubernetes",Bachelor,6,Education,2025-01-12,2025-03-18,1064,7.0,AI Innovations,285597
AI09130,Computer Vision Engineer,170821,USD,EX,FL,South Korea,M,South Korea,100,"SQL, Deep Learning, Azure",Master,16,Government,2024-08-30,2024-09-19,1593,7.9,DataVision Ltd,273922
AI09131,Data Analyst,64346,USD,MI,FL,China,L,China,0,"Linux, TensorFlow, Python",Associate,3,Technology,2024-05-16,2024-07-09,1719,9.3,Smart Analytics,52494
AI09132,ML Ops Engineer,136221,USD,SE,PT,Singapore,M,Switzerland,50,"AWS, Statistics, Scala",Bachelor,8,Telecommunications,2024-05-23,2024-06-14,2079,7.5,Advanced Robotics,183920
AI09133,AI Consultant,122668,USD,MI,FL,Norway,S,Norway,100,"GCP, Hadoop, Deep Learning, Java, Data Visualization",PhD,4,Energy,2025-01-24,2025-03-19,1137,5.7,Advanced Robotics,137572
AI09134,Machine Learning Engineer,48788,USD,EN,CT,Israel,S,Israel,0,"Azure, Linux, Docker, Scala",Bachelor,0,Retail,2024-11-29,2025-01-16,1254,7.8,DeepTech Ventures,22719840
AI09135,Data Engineer,95560,USD,SE,PT,Ireland,L,Ireland,50,"Python, Mathematics, TensorFlow, AWS, Git",Master,7,Automotive,2024-09-09,2024-09-23,2269,6.3,Autonomous Tech,141517
AI09136,AI Architect,141898,GBP,SE,CT,United Kingdom,S,Austria,50,"Git, Kubernetes, NLP, R, TensorFlow",Master,9,Manufacturing,2025-02-18,2025-03-05,2385,7.3,Neural Networks Co,74118
AI09137,Research Scientist,101595,USD,EN,CT,Switzerland,M,Switzerland,0,"SQL, TensorFlow, MLOps, R, Docker",Bachelor,1,Consulting,2025-01-16,2025-03-08,1906,8.3,DataVision Ltd,74042
AI09138,Deep Learning Engineer,61960,USD,MI,CT,Ireland,L,Ireland,0,"Python, Kubernetes, Docker, Data Visualization, TensorFlow",Master,4,Manufacturing,2024-01-03,2024-02-25,1040,8.8,Cognitive Computing,182185
AI09139,Deep Learning Engineer,65764,USD,MI,PT,South Korea,S,South Korea,0,"Tableau, Spark, Git, Hadoop, GCP",Bachelor,2,Real Estate,2024-02-14,2024-03-23,1827,9.3,Quantum Computing Inc,191884
AI09140,Research Scientist,73409,EUR,MI,CT,Netherlands,S,Netherlands,0,"Computer Vision, Azure, Linux, Scala",Bachelor,4,Telecommunications,2024-04-24,2024-06-12,1388,7.7,AI Innovations,62433
AI09141,AI Consultant,73780,USD,SE,FL,Finland,S,Finland,100,"Statistics, Scala, GCP, Mathematics, Kubernetes",Bachelor,7,Finance,2024-01-16,2024-02-12,1294,10.0,TechCorp Inc,184356
AI09142,AI Consultant,77772,USD,MI,FL,United States,S,United States,0,"GCP, Linux, Git",PhD,3,Healthcare,2024-12-21,2025-01-18,807,5.2,AI Innovations,185928
AI09143,Head of AI,149281,USD,MI,CT,United States,L,United States,0,"Kubernetes, Spark, MLOps",Associate,2,Government,2025-01-08,2025-03-10,1718,5.4,AI Innovations,114515
AI09144,NLP Engineer,64137,USD,MI,CT,Austria,L,Austria,0,"Python, Azure, Tableau",Bachelor,4,Energy,2024-12-26,2025-02-04,1367,5.2,Algorithmic Solutions,149147
AI09145,Computer Vision Engineer,140857,USD,SE,FL,Singapore,L,Singapore,100,"Mathematics, R, SQL, Scala, Statistics",Master,6,Retail,2024-05-05,2024-05-25,538,5.2,Future Systems,75451
AI09146,Data Analyst,154360,GBP,SE,CT,United Kingdom,L,Singapore,50,"Data Visualization, Hadoop, GCP, Computer Vision, Linux",PhD,6,Technology,2024-10-22,2024-12-29,1938,7.4,Quantum Computing Inc,12249050
AI09147,AI Research Scientist,44891,USD,EN,CT,Israel,M,Israel,0,"GCP, Scala, Linux, SQL",PhD,0,Real Estate,2025-01-04,2025-01-23,1086,6.0,Cloud AI Solutions,160339
AI09148,AI Architect,91353,USD,MI,FL,Norway,S,Norway,100,"GCP, SQL, Linux",Associate,2,Automotive,2024-07-13,2024-08-08,2178,6.8,Future Systems,105043
AI09149,Machine Learning Engineer,132391,USD,MI,PT,Norway,L,United States,100,"Docker, Hadoop, Linux, GCP",PhD,3,Telecommunications,2025-03-20,2025-04-17,2404,5.9,Advanced Robotics,104063
AI09150,Research Scientist,123429,USD,MI,FL,Denmark,M,Japan,100,"SQL, Scala, Spark",PhD,2,Government,2024-03-05,2024-04-27,2284,9.8,Algorithmic Solutions,46762
AI09151,Machine Learning Engineer,73990,USD,MI,PT,Canada,M,Canada,0,"NLP, Python, TensorFlow, Computer Vision, Scala",Bachelor,4,Energy,2024-05-24,2024-07-23,683,9.7,Smart Analytics,218952
AI09152,AI Architect,74086,USD,MI,FT,Canada,M,Canada,0,"TensorFlow, Azure, Java, R",Bachelor,4,Manufacturing,2024-10-15,2024-11-13,1782,8.6,Algorithmic Solutions,79892
AI09153,AI Specialist,62110,USD,MI,FL,Japan,S,South Korea,100,"Linux, Kubernetes, Computer Vision",Bachelor,3,Real Estate,2024-04-26,2024-06-03,783,5.3,DataVision Ltd,66187
AI09154,Head of AI,47973,USD,EN,PT,Ireland,L,Ireland,50,"TensorFlow, GCP, Python, Scala, Linux",Master,0,Media,2024-03-29,2024-04-21,1747,8.3,Digital Transformation LLC,169224
AI09155,Data Scientist,56288,USD,MI,CT,China,S,China,50,"Spark, Python, Tableau, Kubernetes, Azure",Associate,3,Healthcare,2024-04-30,2024-06-04,1486,9.9,Smart Analytics,8553930
AI09156,AI Software Engineer,60705,USD,MI,FL,Finland,L,Finland,50,"MLOps, Linux, Java, Data Visualization",Master,3,Technology,2025-02-16,2025-03-24,1275,8.7,DataVision Ltd,100848
AI09157,AI Software Engineer,50260,USD,MI,PT,India,S,India,0,"Python, Java, Azure, Computer Vision, Docker",PhD,3,Government,2024-11-01,2025-01-05,822,5.7,Autonomous Tech,15940760
AI09158,AI Consultant,131797,USD,EX,PT,Austria,L,Switzerland,100,"Hadoop, R, GCP, TensorFlow, Data Visualization",Master,15,Technology,2025-03-24,2025-05-19,2394,7.2,Neural Networks Co,313517
AI09159,Autonomous Systems Engineer,110296,USD,MI,CT,Switzerland,S,Norway,50,"Deep Learning, Scala, NLP, MLOps, Python",Bachelor,2,Government,2025-02-09,2025-03-10,641,5.3,Future Systems,91973
AI09160,AI Consultant,123157,USD,MI,FT,Switzerland,M,Switzerland,100,"AWS, Kubernetes, GCP, Statistics",Associate,3,Telecommunications,2025-01-13,2025-03-09,780,6.6,Autonomous Tech,52113
AI09161,Principal Data Scientist,137826,USD,SE,PT,Australia,M,Sweden,0,"R, Scala, Java, Data Visualization",Bachelor,9,Consulting,2025-03-20,2025-04-27,565,6.3,Cloud AI Solutions,177173
AI09162,Autonomous Systems Engineer,59134,USD,MI,CT,Ireland,S,Norway,50,"Hadoop, AWS, Data Visualization, Tableau",Associate,2,Education,2024-10-25,2025-01-05,1495,5.5,Neural Networks Co,39306
AI09163,AI Specialist,245832,USD,SE,PT,Switzerland,L,Switzerland,100,"AWS, Java, Git, Data Visualization, Computer Vision",PhD,6,Healthcare,2025-03-24,2025-05-02,1028,6.6,DataVision Ltd,46828
AI09164,NLP Engineer,75783,USD,SE,FT,Austria,M,Austria,50,"AWS, SQL, Azure, PyTorch",Master,5,Telecommunications,2024-02-08,2024-03-11,1414,8.4,Digital Transformation LLC,210569
AI09165,AI Research Scientist,87959,USD,SE,FL,India,S,India,0,"Linux, Kubernetes, Python, AWS",PhD,5,Media,2024-04-02,2024-04-17,1132,8.9,DeepTech Ventures,92563
AI09166,Head of AI,147496,USD,EX,FT,Singapore,M,Singapore,0,"Docker, Scala, Spark",Associate,12,Government,2024-10-12,2024-12-17,1326,8.0,Autonomous Tech,56883
AI09167,AI Research Scientist,146565,USD,EX,PT,Canada,S,Canada,100,"PyTorch, Spark, Kubernetes, Scala",PhD,16,Education,2024-09-07,2024-10-06,1112,6.1,Advanced Robotics,63119
AI09168,NLP Engineer,68834,USD,MI,FT,Austria,L,Austria,50,"Python, Computer Vision, Linux",Bachelor,3,Education,2024-05-13,2024-07-23,1579,9.0,Cloud AI Solutions,124054
AI09169,ML Ops Engineer,50568,GBP,EN,FL,United Kingdom,S,United Kingdom,0,"Git, Spark, AWS",PhD,1,Real Estate,2025-03-17,2025-04-19,2213,6.4,Machine Intelligence Group,95345
AI09170,Principal Data Scientist,106840,USD,EN,PT,Switzerland,M,Switzerland,100,"NLP, PyTorch, SQL, Computer Vision, Deep Learning",Master,1,Technology,2024-10-07,2024-12-08,736,9.3,Advanced Robotics,80839
AI09171,Data Analyst,77161,USD,SE,FT,Israel,M,Germany,0,"Docker, Deep Learning, Linux, Computer Vision",Associate,9,Education,2024-02-21,2024-04-12,2171,7.9,Cloud AI Solutions,107225
AI09172,Head of AI,78857,USD,EN,PT,United States,S,United States,0,"Azure, Hadoop, Python, TensorFlow",Master,1,Government,2024-01-09,2024-02-09,963,8.1,Neural Networks Co,30269
AI09173,Machine Learning Engineer,169925,USD,EX,CT,Austria,M,Japan,100,"PyTorch, Data Visualization, Python, Mathematics",Associate,13,Energy,2024-12-16,2025-01-09,1764,5.5,Predictive Systems,172669
AI09174,Principal Data Scientist,111157,GBP,MI,FL,United Kingdom,L,South Korea,0,"Hadoop, Tableau, Deep Learning",Bachelor,4,Technology,2024-02-03,2024-03-10,2270,6.6,Autonomous Tech,129725
AI09175,Data Scientist,195984,EUR,EX,CT,Germany,S,Germany,50,"Computer Vision, SQL, Mathematics, Docker",Bachelor,18,Manufacturing,2024-03-24,2024-05-04,951,9.5,Cognitive Computing,82117
AI09176,Robotics Engineer,41428,USD,EN,PT,China,S,China,50,"Mathematics, Azure, PyTorch, R, Linux",Associate,1,Healthcare,2024-04-25,2024-06-19,1780,6.5,Cognitive Computing,258786
AI09177,AI Architect,146917,USD,SE,PT,Denmark,M,China,0,"R, Kubernetes, Statistics, NLP",Associate,9,Transportation,2024-05-28,2024-08-08,728,9.1,AI Innovations,44253
AI09178,Machine Learning Researcher,99556,USD,SE,CT,Sweden,S,India,0,"SQL, Spark, NLP, PyTorch, Kubernetes",Master,9,Education,2025-03-11,2025-04-05,975,6.3,Advanced Robotics,97741
AI09179,Deep Learning Engineer,48437,USD,EN,PT,Finland,M,Finland,100,"GCP, SQL, Tableau, MLOps",PhD,1,Technology,2024-02-15,2024-03-26,1251,8.3,Cloud AI Solutions,138753
AI09180,AI Software Engineer,58639,USD,MI,FT,South Korea,S,India,50,"AWS, Mathematics, Tableau",PhD,4,Technology,2024-07-29,2024-09-04,1944,6.8,Advanced Robotics,110441
AI09181,Head of AI,184745,EUR,EX,FL,Germany,M,Germany,100,"Python, Tableau, Hadoop, TensorFlow",Bachelor,14,Real Estate,2024-04-26,2024-05-16,2385,8.8,Cognitive Computing,124276
AI09182,Robotics Engineer,88816,EUR,EN,PT,Germany,L,Denmark,100,"SQL, Scala, TensorFlow, Data Visualization",Associate,0,Consulting,2025-01-04,2025-02-16,1407,5.5,Advanced Robotics,78589
AI09183,Head of AI,98497,GBP,MI,FL,United Kingdom,M,United Kingdom,0,"Python, AWS, Java, Statistics, Deep Learning",PhD,2,Transportation,2024-12-18,2025-02-08,1162,9.4,Future Systems,19462300
AI09184,Data Analyst,77785,USD,EN,FT,United States,S,United States,50,"Linux, SQL, Tableau",Bachelor,0,Manufacturing,2024-02-24,2024-03-23,2180,5.5,Predictive Systems,87956
AI09185,Data Engineer,175458,USD,SE,FL,Denmark,M,Denmark,50,"TensorFlow, Spark, Data Visualization, AWS",Associate,7,Education,2024-04-08,2024-05-17,2257,6.8,Advanced Robotics,178060
AI09186,Computer Vision Engineer,154689,EUR,SE,FL,France,L,Switzerland,0,"R, Scala, SQL, Docker",Bachelor,7,Automotive,2024-12-13,2025-02-09,630,7.9,DeepTech Ventures,274887
AI09187,AI Software Engineer,119839,USD,SE,CT,Canada,L,United Kingdom,0,"Hadoop, Deep Learning, GCP",Bachelor,9,Energy,2024-02-18,2024-03-27,883,6.1,Cognitive Computing,111752
AI09188,Computer Vision Engineer,51158,USD,EN,FT,Singapore,S,Singapore,50,"MLOps, SQL, Java, Hadoop",Master,0,Finance,2025-04-03,2025-06-03,678,9.4,Digital Transformation LLC,73681
AI09189,Data Scientist,134421,USD,SE,PT,Switzerland,S,Switzerland,50,"Scala, NLP, Python",Master,8,Automotive,2024-06-28,2024-08-10,1063,7.5,Advanced Robotics,192129
AI09190,Data Analyst,57920,USD,EN,CT,India,L,India,50,"Linux, AWS, NLP, R, GCP",Associate,1,Finance,2024-04-18,2024-05-11,968,6.2,Neural Networks Co,150078
AI09191,Principal Data Scientist,174000,USD,MI,FT,Switzerland,L,Switzerland,0,"Mathematics, Git, Kubernetes, MLOps, Hadoop",Bachelor,4,Technology,2025-04-06,2025-05-10,607,6.6,Predictive Systems,69739
AI09192,Computer Vision Engineer,90219,USD,EN,PT,Denmark,L,Denmark,0,"Linux, GCP, Tableau, Docker, Computer Vision",Associate,1,Finance,2025-01-25,2025-03-30,1546,9.2,Autonomous Tech,86855
AI09193,Deep Learning Engineer,62127,EUR,EN,PT,France,S,France,50,"Linux, Python, Scala",Bachelor,1,Gaming,2024-11-24,2024-12-18,613,6.2,Neural Networks Co,158342
AI09194,Computer Vision Engineer,55851,USD,EN,CT,Sweden,S,Sweden,0,"Python, TensorFlow, Deep Learning, Mathematics",Master,1,Automotive,2024-03-07,2024-03-22,1992,7.1,Quantum Computing Inc,10293580
AI09195,AI Architect,97531,USD,EN,PT,Denmark,M,Denmark,100,"Hadoop, PyTorch, Git, Linux, Scala",PhD,1,Real Estate,2024-12-10,2024-12-28,2086,9.9,Digital Transformation LLC,214274
AI09196,Data Analyst,130903,USD,EX,FT,Finland,S,Austria,100,"Java, Scala, Mathematics, Python",Bachelor,18,Technology,2024-09-30,2024-11-17,2268,5.7,Cognitive Computing,222879
AI09197,Head of AI,91815,GBP,MI,PT,United Kingdom,M,Japan,100,"Tableau, AWS, GCP, Python",PhD,3,Gaming,2024-09-02,2024-09-26,1474,6.3,Cloud AI Solutions,36007
AI09198,AI Research Scientist,82439,USD,EN,FT,Denmark,L,Denmark,0,"Scala, Tableau, Python",Master,0,Consulting,2024-01-27,2024-03-04,552,9.0,Autonomous Tech,145393
AI09199,AI Consultant,87393,USD,MI,FT,United States,M,United States,100,"Kubernetes, Scala, Data Visualization, Tableau, Spark",Associate,2,Media,2025-04-24,2025-05-25,937,6.2,Predictive Systems,169108
AI09200,Head of AI,60747,USD,MI,FT,Ireland,S,Ireland,0,"Azure, Java, R, MLOps",PhD,4,Finance,2024-08-03,2024-09-12,1925,6.6,DeepTech Ventures,105729
AI09201,AI Product Manager,102389,USD,SE,CT,Ireland,M,Sweden,0,"GCP, NLP, Git, TensorFlow, Scala",PhD,8,Automotive,2024-08-18,2024-10-23,1719,5.6,Cloud AI Solutions,106704
AI09202,AI Product Manager,94419,USD,SE,FT,Ireland,S,Ireland,100,"Docker, Mathematics, Hadoop, Linux",Bachelor,7,Automotive,2024-10-21,2024-11-14,1615,7.2,DeepTech Ventures,149562
AI09203,AI Software Engineer,99296,USD,EN,PT,Switzerland,S,Switzerland,0,"Computer Vision, Kubernetes, TensorFlow",Bachelor,1,Technology,2024-04-04,2024-05-06,2312,8.1,Neural Networks Co,112666
AI09204,AI Consultant,206982,USD,EX,FT,Denmark,L,Australia,100,"Git, Mathematics, PyTorch, Kubernetes",PhD,17,Gaming,2024-05-04,2024-06-21,2405,8.0,Quantum Computing Inc,102655
AI09205,Autonomous Systems Engineer,175089,USD,SE,CT,Norway,L,Norway,100,"Java, NLP, GCP",PhD,6,Consulting,2024-05-18,2024-06-07,1539,6.8,Predictive Systems,75489
AI09206,Research Scientist,115600,USD,MI,FL,Singapore,M,Singapore,50,"Azure, Computer Vision, MLOps",Associate,3,Automotive,2025-01-16,2025-02-23,1801,5.6,DeepTech Ventures,93418
AI09207,Computer Vision Engineer,48521,USD,MI,PT,China,S,China,0,"PyTorch, Azure, Data Visualization, TensorFlow",Bachelor,4,Energy,2024-01-03,2024-02-11,1763,9.3,Machine Intelligence Group,54484
AI09208,Research Scientist,82466,USD,MI,CT,Austria,L,Austria,50,"Kubernetes, Java, Azure, Mathematics, SQL",PhD,4,Gaming,2024-06-10,2024-07-12,2118,5.1,DeepTech Ventures,18798340
AI09209,AI Architect,34457,USD,EN,FL,India,S,India,0,"Deep Learning, Hadoop, SQL",Bachelor,1,Consulting,2024-07-14,2024-07-31,2126,7.8,DataVision Ltd,26067
AI09210,AI Architect,97125,USD,SE,PT,Japan,S,Ireland,100,"Docker, Git, Mathematics",Master,6,Retail,2024-09-01,2024-10-23,1856,5.7,Cognitive Computing,74633
AI09211,Robotics Engineer,166323,USD,SE,FL,Denmark,S,Denmark,0,"Python, Kubernetes, Deep Learning, Mathematics",PhD,7,Education,2024-07-21,2024-08-09,1811,8.8,Smart Analytics,92278
AI09212,Robotics Engineer,98107,GBP,MI,CT,United Kingdom,S,Austria,50,"Linux, Python, Scala, Deep Learning",Master,2,Technology,2024-11-26,2024-12-27,556,8.2,Cloud AI Solutions,83639
AI09213,Data Scientist,131679,EUR,SE,CT,France,L,France,50,"Spark, AWS, GCP",Bachelor,7,Finance,2024-02-08,2024-03-25,1049,6.4,Quantum Computing Inc,57871
AI09214,AI Research Scientist,126294,USD,MI,FL,United States,L,United States,50,"SQL, PyTorch, MLOps, Linux, Hadoop",PhD,4,Finance,2025-03-03,2025-04-14,1493,8.0,DeepTech Ventures,269671
AI09215,NLP Engineer,88157,USD,MI,PT,Australia,S,Australia,100,"Hadoop, Deep Learning, MLOps",PhD,4,Gaming,2024-12-10,2025-01-21,1783,7.6,Machine Intelligence Group,96026
AI09216,AI Research Scientist,89567,USD,EN,FL,Singapore,L,Singapore,0,"NLP, PyTorch, Data Visualization, Docker",Bachelor,0,Real Estate,2024-11-06,2024-12-24,706,9.5,Algorithmic Solutions,50728
AI09217,Machine Learning Researcher,54206,USD,MI,FT,Austria,S,Austria,100,"Python, Kubernetes, Data Visualization, TensorFlow",Bachelor,4,Transportation,2024-02-11,2024-03-01,1501,7.9,DataVision Ltd,56599
AI09218,Data Scientist,251830,USD,EX,PT,Switzerland,M,Germany,0,"PyTorch, Python, GCP, Kubernetes",Bachelor,15,Government,2024-03-07,2024-04-09,1556,7.5,Digital Transformation LLC,76244
AI09219,AI Product Manager,88533,GBP,EN,FT,United Kingdom,L,United Kingdom,100,"Scala, Python, MLOps",Master,1,Automotive,2024-05-16,2024-06-16,610,5.3,Predictive Systems,67286
AI09220,AI Research Scientist,230794,USD,EX,CT,Sweden,M,China,100,"PyTorch, R, Computer Vision, TensorFlow",PhD,14,Finance,2024-12-26,2025-01-15,1739,9.6,AI Innovations,60957
AI09221,ML Ops Engineer,190470,USD,EX,CT,Norway,S,Norway,0,"Spark, MLOps, Scala, Computer Vision, NLP",Bachelor,15,Transportation,2025-01-28,2025-03-07,1089,7.2,TechCorp Inc,155548
AI09222,Computer Vision Engineer,160404,GBP,SE,FT,United Kingdom,M,Australia,100,"Scala, Data Visualization, Python, GCP, Azure",Associate,6,Transportation,2024-02-11,2024-03-10,1363,6.8,Future Systems,13539680
AI09223,AI Research Scientist,153744,USD,EX,PT,Austria,M,China,100,"SQL, AWS, Tableau",Associate,12,Retail,2024-12-26,2025-02-04,1220,5.8,Digital Transformation LLC,121682
AI09224,Data Analyst,101699,USD,SE,PT,China,M,China,50,"GCP, Git, Spark, SQL",Master,7,Technology,2025-02-04,2025-02-25,1943,8.0,Cloud AI Solutions,144428
AI09225,Data Analyst,183404,USD,EX,FT,India,L,Switzerland,100,"SQL, GCP, Azure, PyTorch",Bachelor,18,Energy,2024-08-26,2024-11-02,966,7.9,Quantum Computing Inc,149226
